% Column 0: Length, cm
% Column 1: |B|, Tesla
0.00000000e+000	4.30575135e-006	
1.00178891e-001	4.30652644e-006	
2.00357782e-001	4.30755118e-006	
3.00536673e-001	4.30765825e-006	
4.00715564e-001	4.30864489e-006	
5.00894454e-001	4.31213519e-006	
6.01073345e-001	4.31578212e-006	
7.01252236e-001	4.31946726e-006	
8.01431127e-001	4.32580536e-006	
9.01610018e-001	4.33213123e-006	
1.00178891e+000	4.33838080e-006	
1.10196780e+000	4.34466282e-006	
1.20214669e+000	4.35097715e-006	
1.30232558e+000	4.35974216e-006	
1.40250447e+000	4.36928449e-006	
1.50268336e+000	4.37884988e-006	
1.60286225e+000	4.38843819e-006	
1.70304114e+000	4.39804925e-006	
1.80322004e+000	4.40768292e-006	
1.90339893e+000	4.41733906e-006	
2.00357782e+000	4.42982292e-006	
2.10375671e+000	4.44296870e-006	
2.20393560e+000	4.45613254e-006	
2.30411449e+000	4.46944028e-006	
2.40429338e+000	4.48291807e-006	
2.50447227e+000	4.49755961e-006	
2.60465116e+000	4.51288296e-006	
2.70483005e+000	4.52696774e-006	
2.80500894e+000	4.54108126e-006	
2.90518784e+000	4.55522325e-006	
3.00536673e+000	4.57231172e-006	
3.10554562e+000	4.59060123e-006	
3.20572451e+000	4.61006851e-006	
3.30590340e+000	4.62973570e-006	
3.40608229e+000	4.65060130e-006	
3.50626118e+000	4.67272451e-006	
3.60644007e+000	4.69600438e-006	
3.70661896e+000	4.71929337e-006	
3.80679785e+000	4.74311280e-006	
3.90697674e+000	4.76968068e-006	
4.00715564e+000	4.79551680e-006	
4.10733453e+000	4.82003118e-006	
4.20751342e+000	4.84455429e-006	
4.30769231e+000	4.86924724e-006	
4.40787120e+000	4.89813666e-006	
4.50805009e+000	4.92704238e-006	
4.60822898e+000	4.95647771e-006	
4.70840787e+000	4.98597309e-006	
4.80858676e+000	5.01546902e-006	
4.90876565e+000	5.04496551e-006	
5.00894454e+000	5.07463023e-006	
5.10912343e+000	5.10636718e-006	
5.20930233e+000	5.14064503e-006	
5.30948122e+000	5.17045203e-006	
5.40966011e+000	5.20025926e-006	
5.50983900e+000	5.23006671e-006	
5.61001789e+000	5.25987438e-006	
5.71019678e+000	5.28968226e-006	
5.81037567e+000	5.32594174e-006	
5.91055456e+000	5.36702471e-006	
6.01073345e+000	5.40494625e-006	
6.11091234e+000	5.43845774e-006	
6.21109123e+000	5.47197175e-006	
6.31127013e+000	5.51255948e-006	
6.41144902e+000	5.55520607e-006	
6.51162791e+000	5.59785679e-006	
6.61180680e+000	5.63258322e-006	
6.71198569e+000	5.66359031e-006	
6.81216458e+000	5.69469026e-006	
6.91234347e+000	5.72588154e-006	
7.01252236e+000	5.75726515e-006	
7.11270125e+000	5.79248417e-006	
7.21288014e+000	5.83467098e-006	
7.31305903e+000	5.87512439e-006	
7.41323792e+000	5.91564671e-006	
7.51341682e+000	5.95623653e-006	
7.61359571e+000	5.99444750e-006	
7.71377460e+000	6.03071787e-006	
7.81395349e+000	6.06726513e-006	
7.91413238e+000	6.11537242e-006	
8.01431127e+000	6.16590557e-006	
8.11449016e+000	6.22412135e-006	
8.21466905e+000	6.28030151e-006	
8.31484794e+000	6.30807462e-006	
8.41502683e+000	6.33638849e-006	
8.51520572e+000	6.36523592e-006	
8.61538462e+000	6.40522054e-006	
8.71556351e+000	6.45544045e-006	
8.81574240e+000	6.50535596e-006	
8.91592129e+000	6.54243276e-006	
9.01610018e+000	6.58113128e-006	
9.11627907e+000	6.62021397e-006	
9.21645796e+000	6.66096134e-006	
9.31663685e+000	6.67095096e-006	
9.41681574e+000	6.64987405e-006	
9.51699463e+000	6.64315863e-006	
9.61717352e+000	6.67754409e-006	
9.71735242e+000	6.71532968e-006	
9.81753131e+000	6.75645833e-006	
9.91771020e+000	6.79821168e-006	
1.00178891e+001	6.81450498e-006	
1.01180680e+001	6.85369332e-006	
1.02182469e+001	6.90934133e-006	
1.03184258e+001	6.82254086e-006	
1.04186047e+001	6.83787596e-006	
1.05187835e+001	6.88026976e-006	
1.06189624e+001	6.94922704e-006	
1.07191413e+001	7.04396773e-006	
1.08193202e+001	7.13450693e-006	
1.09194991e+001	7.09214784e-006	
1.10196780e+001	7.21444042e-006	
1.11198569e+001	7.49332757e-006	
1.12200358e+001	8.00422204e-006	
1.13202147e+001	7.60846693e-006	
1.14203936e+001	7.54000201e-006	
1.15205725e+001	7.34484280e-006	
1.16207513e+001	6.90734690e-006	
1.17209302e+001	6.10291158e-006	
1.18211091e+001	5.63748296e-006	
1.19212880e+001	5.25263159e-006	
1.20214669e+001	5.00201402e-006	
1.21216458e+001	4.88022086e-006	
1.22218247e+001	4.85333651e-006	
1.23220036e+001	4.92146484e-006	
1.24221825e+001	5.06908809e-006	
1.25223614e+001	5.27053397e-006	
1.26225403e+001	5.54498642e-006	
1.27227191e+001	5.91849739e-006	
1.28228980e+001	6.37836625e-006	
1.29230769e+001	6.87049008e-006	
1.30232558e+001	7.48308065e-006	
1.31234347e+001	8.23394382e-006	
1.32236136e+001	9.03252606e-006	
1.33237925e+001	1.02003869e-005	
1.34239714e+001	1.14260646e-005	
1.35241503e+001	1.27216303e-005	
1.36243292e+001	1.41441453e-005	
1.37245081e+001	1.59561833e-005	
1.38246869e+001	1.82034509e-005	
1.39248658e+001	2.14152046e-005	
1.40250447e+001	2.47598320e-005	
1.41252236e+001	2.93933629e-005	
1.42254025e+001	3.43351854e-005	
1.43255814e+001	4.05377616e-005	
1.44257603e+001	4.90480005e-005	
1.45259392e+001	5.33155041e-005	
1.46261181e+001	5.46994663e-005	
1.47262970e+001	5.52124527e-005	
1.48264758e+001	5.59392590e-005	
1.49266547e+001	5.55085730e-005	
1.50268336e+001	5.53241726e-005	
1.51270125e+001	5.53439025e-005	
1.52271914e+001	5.42703355e-005	
1.53273703e+001	5.44800188e-005	
1.54275492e+001	5.56416355e-005	
1.55277281e+001	5.70475746e-005	
1.56279070e+001	5.85425366e-005	
1.57280859e+001	5.99655621e-005	
1.58282648e+001	6.14167564e-005	
1.59284436e+001	6.25699118e-005	
1.60286225e+001	6.35306086e-005	
1.61288014e+001	6.45148013e-005	
1.62289803e+001	6.56376667e-005	
1.63291592e+001	6.72253695e-005	
1.64293381e+001	6.88203029e-005	
1.65295170e+001	7.06709721e-005	
1.66296959e+001	7.25369995e-005	
1.67298748e+001	7.48051421e-005	
1.68300537e+001	7.72116873e-005	
1.69302326e+001	7.96242073e-005	
1.70304114e+001	8.20421750e-005	
1.71305903e+001	8.47006281e-005	
1.72307692e+001	8.76098965e-005	
1.73309481e+001	9.05315657e-005	
1.74311270e+001	9.34559057e-005	
1.75313059e+001	9.63826736e-005	
1.76314848e+001	1.00294959e-004	
1.77316637e+001	1.04496741e-004	
1.78318426e+001	1.08700873e-004	
1.79320215e+001	1.12706326e-004	
1.80322004e+001	1.16557686e-004	
1.81323792e+001	1.20414778e-004	
1.82325581e+001	1.24277069e-004	
1.83327370e+001	1.28144088e-004	
1.84329159e+001	1.33908619e-004	
1.85330948e+001	1.40010300e-004	
1.86332737e+001	1.46327106e-004	
1.87334526e+001	1.52997075e-004	
1.88336315e+001	1.60065170e-004	
1.89338104e+001	1.68524066e-004	
1.90339893e+001	1.75659582e-004	
1.91341682e+001	1.82760191e-004	
1.92343470e+001	1.89958152e-004	
1.93345259e+001	1.97242807e-004	
1.94347048e+001	2.04435859e-004	
1.95348837e+001	2.11908221e-004	
1.96350626e+001	2.21445353e-004	
1.97352415e+001	2.31052470e-004	
1.98354204e+001	2.40721193e-004	
1.99355993e+001	2.50444386e-004	
2.00357782e+001	2.60215944e-004	
2.01359571e+001	2.71312395e-004	
2.02361360e+001	2.80801755e-004	
2.03363148e+001	2.85801415e-004	
2.04364937e+001	2.91057452e-004	
2.05366726e+001	2.96839003e-004	
2.06368515e+001	3.03440123e-004	
2.07370304e+001	3.08909200e-004	
2.08372093e+001	3.12449511e-004	
2.09373882e+001	3.16191760e-004	
2.10375671e+001	3.20137898e-004	
2.11377460e+001	3.24542552e-004	
2.12379249e+001	3.26475698e-004	
2.13381038e+001	3.28530860e-004	
2.14382826e+001	3.30661925e-004	
2.15384615e+001	3.31120221e-004	
2.16386404e+001	3.30470656e-004	
2.17388193e+001	3.28996480e-004	
2.18389982e+001	3.28012606e-004	
2.19391771e+001	3.27290844e-004	
2.20393560e+001	3.24310760e-004	
2.21395349e+001	3.20889983e-004	
2.22397138e+001	3.17700687e-004	
2.23398927e+001	3.16043699e-004	
2.24400716e+001	3.14163371e-004	
2.25402504e+001	3.04111465e-004	
2.26404293e+001	2.97853575e-004	
2.27406082e+001	2.91807096e-004	
2.28407871e+001	2.85985437e-004	
2.29409660e+001	2.80402603e-004	
2.30411449e+001	2.71547407e-004	
2.31413238e+001	2.60788506e-004	
2.32415027e+001	2.49665094e-004	
2.33416816e+001	2.39158117e-004	
2.34418605e+001	2.31240067e-004	
2.35420394e+001	2.23829970e-004	
2.36422182e+001	2.17283089e-004	
2.37423971e+001	2.09527355e-004	
2.38425760e+001	2.00436289e-004	
2.39427549e+001	1.92244003e-004	
2.40429338e+001	1.84355012e-004	
2.41431127e+001	1.76472400e-004	
2.42432916e+001	1.68597060e-004	
2.43434705e+001	1.60978305e-004	
2.44436494e+001	1.53509174e-004	
2.45438283e+001	1.48219949e-004	
2.46440072e+001	1.41560472e-004	
2.47441860e+001	1.34541207e-004	
2.48443649e+001	1.27522697e-004	
2.49445438e+001	1.22436775e-004	
2.50447227e+001	1.18696439e-004	
2.51449016e+001	1.14956930e-004	
2.52450805e+001	1.10998802e-004	
2.53452594e+001	1.07244899e-004	
2.54454383e+001	1.04009258e-004	
2.55456172e+001	1.00774252e-004	
2.56457961e+001	9.75809959e-005	
2.57459750e+001	9.45080232e-005	
2.58461538e+001	9.14405423e-005	
2.59463327e+001	8.83053974e-005	
2.60465116e+001	8.51616743e-005	
2.61466905e+001	8.20237303e-005	
2.62468694e+001	7.91790688e-005	
2.63470483e+001	7.68348421e-005	
2.64472272e+001	7.45272753e-005	
2.65474061e+001	7.22202634e-005	
