% Column 0: Length, cm
% Column 1: |B.t|, Tesla
% Column 2: Re[B.t], Tesla
% Column 3: Im[B.t], Tesla
0.00000000e+000	7.24958295e-006	-7.24914995e-006	7.92332892e-008	
1.00178891e-001	7.25001725e-006	-7.24958418e-006	7.92418283e-008	
2.00357782e-001	7.25148080e-006	-7.25104751e-006	7.92702872e-008	
3.00536673e-001	7.25439254e-006	-7.25395874e-006	7.93326602e-008	
4.00715564e-001	7.25908894e-006	-7.25865437e-006	7.94289454e-008	
5.00894454e-001	7.26395168e-006	-7.26351631e-006	7.95284395e-008	
6.01073345e-001	7.26860532e-006	-7.26816920e-006	7.96226356e-008	
7.01252236e-001	7.27369894e-006	-7.27326202e-006	7.97237983e-008	
8.01431127e-001	7.27875858e-006	-7.27832085e-006	7.98250531e-008	
9.01610018e-001	7.28427896e-006	-7.28384036e-006	7.99351242e-008	
1.00178891e+000	7.29674214e-006	-7.29630162e-006	8.01780426e-008	
1.10196780e+000	7.30920531e-006	-7.30876288e-006	8.04209610e-008	
1.20214669e+000	7.32111131e-006	-7.32066680e-006	8.06751248e-008	
1.30232558e+000	7.33276638e-006	-7.33231972e-006	8.09343531e-008	
1.40250447e+000	7.34442145e-006	-7.34397263e-006	8.11935813e-008	
1.50268336e+000	7.35980634e-006	-7.35935491e-006	8.15148033e-008	
1.60286225e+000	7.37699642e-006	-7.37654215e-006	8.18660294e-008	
1.70304114e+000	7.39418650e-006	-7.39372939e-006	8.22172555e-008	
1.80322004e+000	7.41076929e-006	-7.41030952e-006	8.25486470e-008	
1.90339893e+000	7.42881887e-006	-7.42835629e-006	8.29010859e-008	
2.00357782e+000	7.45153323e-006	-7.45106654e-006	8.33966501e-008	
2.10375671e+000	7.47517489e-006	-7.47470363e-006	8.39359676e-008	
2.20393560e+000	7.49881655e-006	-7.49834072e-006	8.44752851e-008	
2.30411449e+000	7.52245822e-006	-7.52197781e-006	8.50146025e-008	
2.40429338e+000	7.54631405e-006	-7.54582934e-006	8.55289896e-008	
2.50447227e+000	7.57044741e-006	-7.56995879e-006	8.60110674e-008	
2.60465116e+000	7.59468983e-006	-7.59419691e-006	8.65275906e-008	
2.70483005e+000	7.61900244e-006	-7.61850495e-006	8.70662758e-008	
2.80500894e+000	7.64331505e-006	-7.64281299e-006	8.76049610e-008	
2.90518784e+000	7.66762768e-006	-7.66712103e-006	8.81436462e-008	
3.00536673e+000	7.69194031e-006	-7.69142907e-006	8.86823313e-008	
3.10554562e+000	7.72276820e-006	-7.72225138e-006	8.93432335e-008	
3.20572451e+000	7.75819481e-006	-7.75767172e-006	9.00904012e-008	
3.30590340e+000	7.79184509e-006	-7.79131551e-006	9.08433466e-008	
3.40608229e+000	7.82382486e-006	-7.82328860e-006	9.16017256e-008	
3.50626118e+000	7.85580465e-006	-7.85526169e-006	9.23601046e-008	
3.60644007e+000	7.89278066e-006	-7.89223038e-006	9.32000216e-008	
3.70661896e+000	7.93045370e-006	-7.92989597e-006	9.40513135e-008	
3.80679785e+000	7.96812675e-006	-7.96756157e-006	9.49026054e-008	
3.90697674e+000	8.00665049e-006	-8.00607830e-006	9.57193742e-008	
4.00715564e+000	8.04654498e-006	-8.04596575e-006	9.65467047e-008	
4.10733453e+000	8.10520716e-006	-8.10461327e-006	9.81159121e-008	
4.20751342e+000	8.15854507e-006	-8.15793769e-006	9.95503911e-008	
4.30769231e+000	8.20272312e-006	-8.20210433e-006	1.00753086e-007	
4.40787120e+000	8.24668512e-006	-8.24605410e-006	1.02015922e-007	
4.50805009e+000	8.29002938e-006	-8.28938490e-006	1.03369032e-007	
4.60822898e+000	8.33255418e-006	-8.33189900e-006	1.04490569e-007	
4.70840787e+000	8.37507902e-006	-8.37441310e-006	1.05612105e-007	
4.80858676e+000	8.41760391e-006	-8.41692720e-006	1.06733641e-007	
4.90876565e+000	8.46016365e-006	-8.45947621e-006	1.07848052e-007	
5.00894454e+000	8.50366576e-006	-8.50297010e-006	1.08769619e-007	
5.10912343e+000	8.55928123e-006	-8.55857167e-006	1.10209005e-007	
5.20930233e+000	8.61679641e-006	-8.61607201e-006	1.11729598e-007	
5.30948122e+000	8.67431166e-006	-8.67357234e-006	1.13250191e-007	
5.40966011e+000	8.73161530e-006	-8.73086093e-006	1.14774414e-007	
5.50983900e+000	8.78399285e-006	-8.78322214e-006	1.16358324e-007	
5.61001789e+000	8.83952919e-006	-8.83874497e-006	1.17744329e-007	
5.71019678e+000	8.89506558e-006	-8.89426780e-006	1.19130334e-007	
5.81037567e+000	8.95060202e-006	-8.94979063e-006	1.20516338e-007	
5.91055456e+000	9.00613850e-006	-9.00531346e-006	1.21902343e-007	
6.01073345e+000	9.06016100e-006	-9.05932041e-006	1.23414372e-007	
6.11091234e+000	9.11024812e-006	-9.10938704e-006	1.25253980e-007	
6.21109123e+000	9.16145579e-006	-9.16057295e-006	1.27183322e-007	
6.31127013e+000	9.21538623e-006	-9.21447865e-006	1.29330715e-007	
6.41144902e+000	9.26958834e-006	-9.26865588e-006	1.31476518e-007	
6.51162791e+000	9.35416644e-006	-9.35321455e-006	1.33444427e-007	
6.61180680e+000	9.43874461e-006	-9.43777322e-006	1.35412337e-007	
6.71198569e+000	9.50813488e-006	-9.50713712e-006	1.37741049e-007	
6.81216458e+000	9.56953806e-006	-9.56851012e-006	1.40259506e-007	
6.91234347e+000	9.63094151e-006	-9.62988312e-006	1.42777963e-007	
7.01252236e+000	9.69234523e-006	-9.69125611e-006	1.45296421e-007	
7.11270125e+000	9.76112295e-006	-9.76000516e-006	1.47717326e-007	
7.21288014e+000	9.83903267e-006	-9.83788413e-006	1.50331951e-007	
7.31305903e+000	9.91652443e-006	-9.91534508e-006	1.52933514e-007	
7.41323792e+000	9.99401638e-006	-9.99280602e-006	1.55535077e-007	
7.51341682e+000	1.00715085e-005	-1.00702670e-005	1.58136640e-007	
7.61359571e+000	1.01298382e-005	-1.01285487e-005	1.61629657e-007	
7.71377460e+000	1.01838895e-005	-1.01825475e-005	1.65321739e-007	
7.81395349e+000	1.02494067e-005	-1.02480184e-005	1.68692934e-007	
7.91413238e+000	1.03178537e-005	-1.03164202e-005	1.71982146e-007	
8.01431127e+000	1.03996479e-005	-1.03981660e-005	1.75558782e-007	
8.11449016e+000	1.04891773e-005	-1.04876447e-005	1.79301982e-007	
8.21466905e+000	1.05707700e-005	-1.05691832e-005	1.83154678e-007	
8.31484794e+000	1.06399350e-005	-1.06382885e-005	1.87178828e-007	
8.41502683e+000	1.07087918e-005	-1.07070840e-005	1.91241085e-007	
8.51520572e+000	1.07642317e-005	-1.07624296e-005	1.96958175e-007	
8.61538462e+000	1.08196736e-005	-1.08177752e-005	2.02675265e-007	
8.71556351e+000	1.08751175e-005	-1.08731207e-005	2.08392355e-007	
8.81574240e+000	1.09305635e-005	-1.09284663e-005	2.14109444e-007	
8.91592129e+000	1.09963182e-005	-1.09941287e-005	2.19424916e-007	
9.01610018e+000	1.10829934e-005	-1.10807208e-005	2.24431578e-007	
9.11627907e+000	1.11449815e-005	-1.11425592e-005	2.32353396e-007	
9.21645796e+000	1.11694967e-005	-1.11668708e-005	2.42183274e-007	
9.31663685e+000	1.11774371e-005	-1.11746125e-005	2.51270150e-007	
9.41681574e+000	1.11768699e-005	-1.11738459e-005	2.59975520e-007	
9.51699463e+000	1.11763094e-005	-1.11730794e-005	2.68680890e-007	
9.61717352e+000	1.11757558e-005	-1.11723129e-005	2.77386260e-007	
9.71735242e+000	1.11540771e-005	-1.11503991e-005	2.86418251e-007	
9.81753131e+000	1.11110515e-005	-1.11071140e-005	2.95780326e-007	
9.91771020e+000	1.11144595e-005	-1.11101528e-005	3.09375390e-007	
1.00178891e+001	1.11242244e-005	-1.11195182e-005	3.23548557e-007	
1.01180680e+001	1.11220147e-005	-1.11168798e-005	3.37924462e-007	
1.02182469e+001	1.08283309e-005	-1.08224368e-005	3.57228802e-007	
1.03184258e+001	1.05347249e-005	-1.05279937e-005	3.76533142e-007	
1.04186047e+001	1.02482287e-005	-1.02402789e-005	4.03585048e-007	
1.05187835e+001	9.97117026e-006	-9.96142061e-006	4.40835495e-007	
1.06189624e+001	9.69435815e-006	-9.68256236e-006	4.78085942e-007	
1.07191413e+001	9.04061518e-006	-9.02584602e-006	5.16552471e-007	
1.08193202e+001	8.26485350e-006	-8.24575851e-006	5.61489012e-007	
1.09194991e+001	7.28281878e-006	-7.25459298e-006	6.40570188e-007	
1.10196780e+001	5.84621742e-006	-5.80225211e-006	7.15631578e-007	
1.11198569e+001	4.07445011e-006	-3.99003690e-006	8.25075280e-007	
1.12200358e+001	1.97699824e-006	-1.73667628e-006	9.44710291e-007	
1.13202147e+001	1.80839182e-006	1.46732716e-006	1.05699195e-006	
1.14203936e+001	4.51054398e-006	4.38244219e-006	1.06733661e-006	
1.15205725e+001	6.68539714e-006	6.62681681e-006	8.83082046e-007	
1.16207513e+001	8.53276906e-006	8.52017996e-006	4.63336997e-007	
1.17209302e+001	8.38053497e-006	8.38053291e-006	5.87320711e-009	
1.18211091e+001	8.38046735e-006	8.37706090e-006	-2.38921917e-007	
1.19212880e+001	7.90349686e-006	7.89685207e-006	-3.24021442e-007	
1.20214669e+001	7.62487374e-006	7.61613330e-006	-3.64983655e-007	
1.21216458e+001	7.39525318e-006	7.38615518e-006	-3.66716899e-007	
1.22218247e+001	7.25684022e-006	7.24802605e-006	-3.57558903e-007	
1.23220036e+001	7.27136813e-006	7.26267895e-006	-3.55371487e-007	
1.24221825e+001	7.38630073e-006	7.37803721e-006	-3.49292688e-007	
1.25223614e+001	7.57902078e-006	7.57102827e-006	-3.47975593e-007	
1.26225403e+001	7.89693693e-006	7.88931820e-006	-3.46801347e-007	
1.27227191e+001	8.32571388e-006	8.31800774e-006	-3.58132491e-007	
1.28228980e+001	8.75090351e-006	8.74314332e-006	-3.68452279e-007	
1.29230769e+001	9.36013775e-006	9.35249251e-006	-3.78236095e-007	
1.30232558e+001	1.00059048e-005	9.99813049e-006	-3.94356838e-007	
1.31234347e+001	1.07834123e-005	1.07754759e-005	-4.13642941e-007	
1.32236136e+001	1.17039921e-005	1.16959081e-005	-4.34932592e-007	
1.33237925e+001	1.28407933e-005	1.28325338e-005	-4.60488745e-007	
1.34239714e+001	1.41066467e-005	1.40981084e-005	-4.90735880e-007	
1.35241503e+001	1.56145996e-005	1.56057093e-005	-5.26837927e-007	
1.36243292e+001	1.72147609e-005	1.72058234e-005	-5.54645560e-007	
1.37245081e+001	1.88334727e-005	1.88241330e-005	-5.93050429e-007	
1.38246869e+001	2.10641739e-005	2.10543094e-005	-6.44576825e-007	
1.39248658e+001	2.37134635e-005	2.37030092e-005	-7.04063869e-007	
1.40250447e+001	2.67175385e-005	2.67075364e-005	-7.31002063e-007	
1.41252236e+001	2.98496935e-005	2.98410067e-005	-7.20081995e-007	
1.42254025e+001	3.37532539e-005	3.37448564e-005	-7.52871067e-007	
1.43255814e+001	3.87250840e-005	3.87172780e-005	-7.77507430e-007	
1.44257603e+001	4.39253842e-005	4.39232631e-005	-4.31669032e-007	
1.45259392e+001	5.07342324e-005	5.07342321e-005	-5.95325223e-009	
1.46261181e+001	5.67323674e-005	5.67217959e-005	1.09516292e-006	
1.47262970e+001	5.91485017e-005	5.90626492e-005	3.18570498e-006	
1.48264758e+001	5.80882968e-005	5.77391844e-005	6.35899458e-006	
1.49266547e+001	4.91562144e-005	4.85146326e-005	7.91604930e-006	
1.50268336e+001	3.24985173e-005	3.15968690e-005	7.60207167e-006	
1.51270125e+001	1.42378325e-005	1.28049219e-005	6.22493761e-006	
1.52271914e+001	5.64379632e-006	-2.89024234e-006	4.84757013e-006	
