% Column 0: Length, cm
% Column 1: |B|, Tesla
0.00000000e+000	5.73634890e-006	
1.00178891e-001	5.73789111e-006	
2.00357782e-001	5.74005560e-006	
3.00536673e-001	5.74382759e-006	
4.00715564e-001	5.74635968e-006	
5.00894454e-001	5.75038490e-006	
6.01073345e-001	5.75300761e-006	
7.01252236e-001	5.76173675e-006	
8.01431127e-001	5.77585944e-006	
9.01610018e-001	5.79087819e-006	
1.00178891e+000	5.80500912e-006	
1.10196780e+000	5.81913084e-006	
1.20214669e+000	5.83334761e-006	
1.30232558e+000	5.84765872e-006	
1.40250447e+000	5.86146476e-006	
1.50268336e+000	5.87756457e-006	
1.60286225e+000	5.89427272e-006	
1.70304114e+000	5.91113428e-006	
1.80322004e+000	5.92888836e-006	
1.90339893e+000	5.94818299e-006	
2.00357782e+000	5.97481178e-006	
2.10375671e+000	6.00363738e-006	
2.20393560e+000	6.03258572e-006	
2.30411449e+000	6.06165506e-006	
2.40429338e+000	6.09360349e-006	
2.50447227e+000	6.12914642e-006	
2.60465116e+000	6.16823152e-006	
2.70483005e+000	6.20743831e-006	
2.80500894e+000	6.24676450e-006	
2.90518784e+000	6.28620785e-006	
3.00536673e+000	6.31958447e-006	
3.10554562e+000	6.35167436e-006	
3.20572451e+000	6.39672394e-006	
3.30590340e+000	6.44264313e-006	
3.40608229e+000	6.48863475e-006	
3.50626118e+000	6.53469727e-006	
3.60644007e+000	6.58082921e-006	
3.70661896e+000	6.62491468e-006	
3.80679785e+000	6.67522997e-006	
3.90697674e+000	6.73224332e-006	
4.00715564e+000	6.78944985e-006	
4.10733453e+000	6.84684472e-006	
4.20751342e+000	6.90635962e-006	
4.30769231e+000	6.97028890e-006	
4.40787120e+000	7.03448400e-006	
4.50805009e+000	7.09525365e-006	
4.60822898e+000	7.15615049e-006	
4.70840787e+000	7.21717128e-006	
4.80858676e+000	7.29027893e-006	
4.90876565e+000	7.36079368e-006	
5.00894454e+000	7.43102537e-006	
5.10912343e+000	7.50133125e-006	
5.20930233e+000	7.57198211e-006	
5.30948122e+000	7.65120081e-006	
5.40966011e+000	7.73679342e-006	
5.50983900e+000	7.82254973e-006	
5.61001789e+000	7.90846439e-006	
5.71019678e+000	7.99223742e-006	
5.81037567e+000	8.07602784e-006	
5.91055456e+000	8.16060672e-006	
6.01073345e+000	8.24708543e-006	
6.11091234e+000	8.33712333e-006	
6.21109123e+000	8.44673340e-006	
6.31127013e+000	8.55648527e-006	
6.41144902e+000	8.66667163e-006	
6.51162791e+000	8.77760032e-006	
6.61180680e+000	8.88866100e-006	
6.71198569e+000	9.01797215e-006	
6.81216458e+000	9.14892589e-006	
6.91234347e+000	9.28173134e-006	
7.01252236e+000	9.41469613e-006	
7.11270125e+000	9.54779171e-006	
